author,published_at,updated_at,like_count,text
@LscVip,2022-10-22T06:54:23Z,2022-10-22T06:54:23Z,1,know your role and shut your mouth
@MutualHair,2022-10-22T06:11:07Z,2022-10-22T06:11:07Z,2,Still waiting Kevin Hart as White adam😂
@blackbearbloodbath1580,2022-10-22T05:24:01Z,2022-10-22T05:24:01Z,0,It wasn&#39;t shown in the movie where he crashed the jet
@yazzie2598,2022-10-22T05:15:33Z,2022-10-22T05:15:33Z,0,It smelled Hov🙏🏾❤️❤️
@plehreh2285,2022-10-22T04:11:36Z,2022-10-22T04:11:36Z,3,Great movie
@rickygonzalez1974,2022-10-22T04:04:38Z,2022-10-22T04:04:38Z,1,They don’t show the jet scene in the movie
@yova2002,2022-10-22T03:51:04Z,2022-10-22T03:51:04Z,0,Coming soon Black Eve!
@RaMsOc2,2022-10-22T03:31:41Z,2022-10-22T03:31:41Z,0,very nice
@pugsan,2022-10-22T03:18:03Z,2022-10-22T03:18:03Z,0,Was ok. I&#39;m a bit worried with so many DC flops and failures they&#39;ll stop throwing money away on the universe. There really are some good stories in it.
@tadeogil5787,2022-10-22T03:07:52Z,2022-10-22T03:07:52Z,2,"Great movie, really enjoyed it. Im down for a sequel."
@vivianmoreland797,2022-10-22T02:52:43Z,2022-10-22T02:52:43Z,2,Superman! <br>Batman!
@Ali-xu9ei,2022-10-22T02:40:00Z,2022-10-22T02:40:00Z,0,What did I just watch at the movies. The closest thing to “get out” but in adventures comedy thriller. Ima need to watch this movie in slow motion with an ESL teacher.
@Leoartiscsed,2022-10-22T00:55:26Z,2022-10-22T00:55:26Z,0,"Can someone put the taco bell ding sound over this part? <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=71"">1:11</a>"
@drj3604,2022-10-21T23:40:06Z,2022-10-21T23:40:06Z,0,"If anyone can make this work it would be Dwyane Johnson, but it&#39;s not something I&#39;ll be rushing out to see."
@SuperMan-if8sp,2022-10-21T22:13:20Z,2022-10-21T22:13:20Z,2,This type of movie is called a group of 💩💩💩💩💩💩💩💩
@aleksanderkongsvoll6085,2022-10-21T21:31:33Z,2022-10-21T21:31:33Z,2,"Seen it today, it was average at best..."
@SuperKillbill1234,2022-10-21T21:30:27Z,2022-10-21T21:30:27Z,2,"Saw this movie today, Top class."
@melodyfilemon1663,2022-10-21T20:31:01Z,2022-10-21T20:31:01Z,0,Where can you watch this movie?
@baloney_sandwich,2022-10-21T19:55:55Z,2022-10-21T19:55:55Z,0,"But he’s not even black. What’s next, snow black and 7 tall dwarves?"
@lilianaliliancikyb3965,2022-10-21T19:55:32Z,2022-10-21T19:55:32Z,0,Omgggg the romanian song  🇷🇴
@robertprescott5926,2022-10-21T19:47:38Z,2022-10-21T19:47:38Z,0,Love it
@Spent22,2022-10-21T19:32:28Z,2022-10-21T19:32:28Z,1,"Just saw it and I don&#39;t remember <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=80"">1:20</a> being in the movie.  Had fun tho!"
@JT-st9yj,2022-10-21T19:29:17Z,2022-10-21T19:29:17Z,3,The movie awesome lots of fun!
@garyphillips2408,2022-10-21T18:42:55Z,2022-10-21T18:42:55Z,0,"Just watched this, &amp; although it was a good superhero movie. I just couldn&#39;t get away from the similarities with marvel. Fate was obviously doctor strange, even to the point of splitting himself into loads of himself to fight. Smasher was Ant-Man, falcon was there too, it just felt a bit like they ripped off a lot of what marvel did in their last avengers movies. Still I liked the movie, just a little disappointed they couldn&#39;t be more original."
@itzlegion123,2022-10-21T18:20:33Z,2022-10-21T18:20:33Z,2,DC is consistently showing why they will never be on Marvels level. This looks trash 😂
@BillyC_Musa_n1,2022-10-21T18:16:41Z,2022-10-21T18:16:41Z,7,Saw it yesterday and I really recommend it! Very good
@LegitMan335,2022-10-21T17:22:33Z,2022-10-21T17:22:33Z,0,🤨
@jhj0418,2022-10-21T17:21:11Z,2022-10-21T17:21:11Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=71"">1:11</a>"
@jhj0418,2022-10-21T17:20:56Z,2022-10-21T17:20:56Z,1,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=72"">1:12</a>"
@jayess6219,2022-10-21T16:28:57Z,2022-10-21T16:28:57Z,0,Trash
@Leoncoolboy123,2022-10-21T16:07:07Z,2022-10-21T16:07:07Z,32,Just watched the movie. ABSOLUTELY AMAZING. 10/10. VERY GOOD MOVIE.
@benking2078,2022-10-21T15:39:12Z,2022-10-21T15:39:12Z,0,"Just done with it. It was a good movie. Not the best i ever saw, but for sure 8/10.   DJ like always, done a good work. Story is also ok, but stay tuned after finish, there is a surprise."
@felipecel,2022-10-21T14:53:22Z,2022-10-21T14:53:22Z,2,Very good movie
@xclubber,2022-10-21T14:36:39Z,2022-10-21T14:36:39Z,2,Cool!
@JuiceD2958,2022-10-21T14:25:50Z,2022-10-21T14:25:50Z,0,Black adam fits DJ as it fits Tony for Iron Man. ✌ with Henry Cavill added mahnn the hype for BA vs Superman is realll ❤
@annasmohammed4365,2022-10-21T13:16:06Z,2022-10-21T13:16:06Z,0,Its good to see that DC has started adding colors and light to their Cinematography. This change in thier filmmaking is creating interest in viewers to watch their movies.
@AwesomeAlexAdam,2022-10-21T12:45:48Z,2022-10-21T12:45:48Z,0,"This, like BROS is a piece of s**t"
@RoadStoriesUK,2022-10-21T12:32:21Z,2022-10-21T12:32:21Z,1,The Romanian folk music is amazing!
@thrrax,2022-10-21T11:55:03Z,2022-10-21T11:55:03Z,0,Fetele de la Capalna FTW!
@hoaanduong3869,2022-10-21T11:48:53Z,2022-10-21T11:48:53Z,0,Caped Baldy in DC bruhhhhhh
@justsaying5633,2022-10-21T11:34:23Z,2022-10-21T11:34:23Z,0,I think DJ is the perfect look for BA but just too old.
@Marvelous_-ub9ys,2022-10-21T11:25:12Z,2022-10-21T11:25:12Z,0,"the only beef i have with DC is they overpower every character, it makes it a little boring ngl"
@carlosbonilla1079,2022-10-21T11:10:30Z,2022-10-21T11:10:30Z,0,Soundtrack?
@inception4983,2022-10-21T10:54:43Z,2022-10-21T10:54:43Z,0,Um he kinda just knee after the explosion to the people in the car.
@Ramp10er,2022-10-21T10:11:48Z,2022-10-21T10:11:48Z,2,"How can Doctor Fate have a sequel if they killed him in Black Adam? (sorry for the spoilers.) I would like to see more of his storyline, Pierce Brosnan is perfect for the role. Great casting Black Adam. Great lead cast and population side characters as well..."
@insearchofself9616,2022-10-21T10:09:15Z,2022-10-21T10:09:15Z,0,😮😢❤😮😢😂😮😢😢😮❤😮😢❤
@hibaka285,2022-10-21T09:20:34Z,2022-10-21T09:20:34Z,1,Good
@CherylAndika,2022-10-21T07:40:54Z,2022-10-21T07:40:54Z,0,he look like an the rock meme
@jamesmuller1481,2022-10-21T07:23:20Z,2022-10-21T07:23:20Z,0,👎
@srthk..323,2022-10-21T07:22:41Z,2022-10-21T07:22:41Z,0,First movie of &#39;DC&#39; which is not dark..!!
@brianthomason5022,2022-10-21T06:22:51Z,2022-10-21T06:22:51Z,0,I knew from the original teaser this was gonna be a garbage fire..  comes with the &quot; DC &quot; territory
@5911webseries,2022-10-21T06:20:48Z,2022-10-21T06:20:48Z,0,OMG
@TheDendy22,2022-10-21T06:14:56Z,2022-10-21T06:14:56Z,0,Very offensive movie title.
@CosmoCake-CV,2022-10-21T05:16:24Z,2022-10-21T05:16:24Z,0,I&#39;m obsessed  in the ROCK OMG TY!!!
@Sunnykingofficiall,2022-10-21T04:47:25Z,2022-10-21T04:47:25Z,1,Best Movie Ever
@geoffreyburr5378,2022-10-21T04:13:29Z,2022-10-21T04:13:29Z,1,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=72"">1:12</a>, I can only imagine what Adam did to him. Wow."
@jhlora,2022-10-21T03:05:43Z,2022-10-21T03:05:43Z,2,"just got home from seeing it was had a great time, even da wife went and like it, she not into comic books movie, cant wait for the next one, stay for the end credits"
@vividdylan400,2022-10-21T03:03:52Z,2022-10-21T03:03:52Z,0,It&#39;s interesting that 1080p is the highest resolution for this video. These days you don&#39;t see any video less than 4k.
@vividdylan400,2022-10-21T03:02:16Z,2022-10-21T03:02:16Z,0,Going into my good trailers collection
@goldstream5147,2022-10-21T02:53:57Z,2022-10-21T02:53:57Z,1,Just saw the movie. Waste of money. All cheesy characters and fight scenes were worse than fantastic 4! Only 1 good fight scene at the end
@mikecunningham2854,2022-10-21T02:53:07Z,2022-10-21T02:53:07Z,0,Listen yes it&#39;s not the best they could have done. This is the directors fault. The Rock is a good entertainer and the problem isn&#39;t him. The story is definitely a cross between Superman movie and the Marvel films. They needed to have different hero&#39;s or at least one of the top tier hero&#39;s in this film. And Atom definitely has to go. Once Ant man hit the screen there is no need to see Atom for real. Rock I think you are great entertainer and get back to some comedy that&#39;s your bread and butter. You and Kevin Hart are probably the funniest I&#39;ve watched since Chris Tucker and Jackie Chan or Mike Epps and Ice Cube. Good luck and forget those haters. I&#39;m going to see Black Adam anyway.
@That_1_Newt,2022-10-21T02:27:55Z,2022-10-21T02:27:55Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=72"">1:12</a> jitt really said YEET"
@JimyMidway23409,2022-10-21T02:08:41Z,2022-10-21T02:08:41Z,0,The rock plays the rock niceee
@sammathew1127,2022-10-21T01:55:40Z,2022-10-21T01:55:40Z,3,I watched this Movie and it&#39;s amazing to see such a nice super hero movie 🎬 .<br>Everything about this movie is 👌🏻 💎 <br><br>A must watch in theatres 🎥.. the effects are very very good 🥰<br><br>I just loved this movie 🎬 ❤️
@anyaanna9278,2022-10-21T01:39:16Z,2022-10-21T01:39:16Z,0,Wrong actor
@lailaalnuaimi856,2022-10-20T23:26:37Z,2022-10-20T23:26:37Z,21,Perfect movie just saw it today .. everything about it was well put together the story the characters the actors the action … it’s been long time since I watched an amazing super hero movie 👏
@tonyatomic59,2022-10-20T21:57:10Z,2022-10-20T21:57:10Z,1,Mamahuevo
@leilat.6072,2022-10-20T21:17:44Z,2022-10-20T21:17:44Z,154,"Just out of the cinema.<br>Simply awesome movie!  🔥🔥🔥<br>The film lasted 2 hours, but it was pure action 👍🏼 Dwayne as the main role, what more could you want 🔥 I actually never comment on anything, but I just had to make my comment here"
@barisklausen606,2022-10-20T20:40:34Z,2022-10-20T20:40:34Z,0,you cant have rock as black adam wtf man
@ShadeRaven222,2022-10-20T19:58:57Z,2022-10-20T19:58:57Z,0,&quot;Can we take a minute to apreciate&quot;<br>&quot;I just love how&quot;<br>&quot;TBH... &quot;<br>ALL YOU COMMENTERS SOUND THE EXACT FKING SAME. SAY SOMETHING ORIGINAL YOU DIMWITTED TREND FOLLOWERS.
@YaseminLoveÖmer,2022-10-20T18:52:46Z,2022-10-20T18:52:46Z,1,OMG Black Adam just like White Inferno  😳👍
@AnonymousIsSus,2022-10-20T18:20:27Z,2022-10-20T18:20:27Z,4,I love the part of Mid credit scene when Superman came and said &quot;It&#39;s Suprim Time&quot;
@trueroyalty3342,2022-10-20T18:13:03Z,2022-10-20T18:13:03Z,0,"Black Adam/Dwayne Johnson is playing the role of Jesus. Roman 5:19 Says &quot;For as by one man&#39;s disobedience many were made sinners, so by the obedience of one shall many be made righteous.&quot; Sin entered the world by Adam&#39;s sin and Jesus was considered a second Adam who fixed the problem by his humble sacrifice. This movie portrays Jesus as an angry, vengeful, murder god and is just a sick fantasy of a Jesus that bows before Satan."
@martinezcarlos2063,2022-10-20T17:58:26Z,2022-10-20T17:58:26Z,0,Wait…was that MOOOOOO??
@sproutgreen1972,2022-10-20T17:05:57Z,2022-10-20T17:05:57Z,0,Already love this so much!
@skmreviewvlogs5896,2022-10-20T17:00:00Z,2022-10-20T17:00:00Z,0,"<b>*</b> Black Adam Movie Review <b>**</b><br><br>Directed by Jaume Collet - Serra starring Dwayne Johnson , Pierce Brosnan , Sarah Shahi , Aldis Hodge , Noah Centineo , Quintessa  Swindell <br><br>Plot of the Movie...<br><br>2600 BC, a place called Kahndhq , where the dark dominates the poor, a fearless boy comes as a protector, as a hero but the mission goes incomplete....<br><br>In the present day, Kahndhq is still not free from darkness and time comes for the protector to come back and he is back....<br><br>Now is he really a hero ??? Really the protector, people of Kahndhq were looking upon?? Questions many....<br><br>Analysis of the Movie... <br><br>1) Action, action, action... Dwayne from his fast and furious action had elevated his action in the sky by swriling the baddies up in the air, mercilessly throwing away them like a garbage into the land, with his electrifying hand turns the baddies into a handful of skeleton...Ufffffff it was thunderous....<br><br>2) Action sequences were the main highlight where the hawkman- Adam one on one fights was just goosebumps for me....<br><br>3) Dr Fate, the man who executes his action in his stylish, calm way....<br><br>4) VFX of Hollywood always always fascinates me, as it gives us the manifestation of the unbelievable to be believable...<br><br>&amp;&amp;&amp;&amp;&amp; Finally the end credits.... Raised double goosebumps 🔥🔥🔥🔥<br><br>Black Adam, an out an out action entertainer package movie"
@MONbeh,2022-10-20T16:19:01Z,2022-10-20T16:19:14Z,0,Tomorrow
@amalmurali5145,2022-10-20T16:18:45Z,2022-10-20T16:18:45Z,1,I missed this bgm in the movie it was better suited for the climax in my opinion
@Sweetherbicetea,2022-10-20T16:02:37Z,2022-10-20T16:02:37Z,0,Why it gotta be black?
@yadhu99,2022-10-20T15:07:03Z,2022-10-20T15:07:03Z,2,Just watched the movie and I&#39;m satisfied. Rock&#39;s killin it🔥🔥
@webuyhousesdenvercolorado,2022-10-20T14:50:20Z,2022-10-20T14:50:20Z,1,"&quot;I kneel before no one.&quot; Yeah, that&#39;s how us Adam&#39;s are."
@mdalireza3949,2022-10-20T13:57:47Z,2022-10-20T13:57:47Z,1,We want ROCK should do story of  SAMSON
@MAGAMAN,2022-10-20T13:01:46Z,2022-10-20T13:01:46Z,2,"Oh, look, they did pretty much the same thing as the first Thor movie."
@iamironman6053,2022-10-20T12:36:45Z,2022-10-20T12:36:45Z,3,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=80"">1:20</a> this scene is missing from the movie or I missed it. Reply if you have seen this scene in the movie."
@vinaykumarkrishnappa3986,2022-10-20T09:15:28Z,2022-10-20T09:15:28Z,0,🙏☀️💯🕉️💐🙋🏾‍♂️
@gaminginsane9576,2022-10-20T08:40:06Z,2022-10-20T08:40:06Z,0,After the movie
@ritesh20,2022-10-20T08:37:33Z,2022-10-20T08:37:33Z,1,The actor looks cool and he got good body physique<br>He should start in WWE.
@sickleberet2233,2022-10-20T06:03:44Z,2022-10-20T06:03:44Z,1,Spoiler alert=Black Adam-Superman
@duhsasjekirom555,2022-10-20T05:51:08Z,2022-10-20T05:51:08Z,0,"Great, rap music. 😒"
@cartoonbangla95,2022-10-20T05:03:40Z,2022-10-20T05:03:40Z,0,Wow
@cal1843,2022-10-20T04:57:12Z,2022-10-20T04:57:12Z,0,ILL BE WATCHING BLACK ADAM AS SOON AS ITS AVAILABLE ON A LEGAL STREAMING PLATFORM.
@cal1843,2022-10-20T04:54:49Z,2022-10-20T04:54:49Z,1,THE ROCK AKA DWANE JHONSONS TRUE NATURE IS BLACK ADAM!!!.
@winstonraquec9586,2022-10-20T04:28:27Z,2022-10-20T04:28:27Z,1,It&#39;s BLACK ADAM!!!
@franciscosoto790,2022-10-20T03:54:47Z,2022-10-20T03:54:47Z,0,He is a woke and is a disgrace to millions that believed in him. <br>A fake!!
@Hairytoe1,2022-10-20T03:34:10Z,2022-10-20T03:34:10Z,0,looks dumb
@efe_aydal,2022-10-20T03:15:37Z,2022-10-20T03:15:37Z,0,"I&#39;m going to Twitter to start a drama.<br>First of all. IT&#39;S 2022! It&#39;s not Black Adam, it&#39;s African American Adam!<br><br>Second of all, It&#39;s cultural appropriation and racism to let a non black person be called black."
@rosieedwards259,2022-10-20T02:50:57Z,2022-10-20T02:50:57Z,0,Excuse Me But I  like the Rock. But Will Smith should hv played Black Adam. It Doesn&#39;t fit the Rocks Roll play. At all. Wrong actor. For this One.!
@Mark-pz3lq,2022-10-19T23:54:10Z,2022-10-19T23:54:10Z,0,This is going to be a good movie it&#39;s doing well in ticket sales worldwide but why are so many critics not like in the movie it&#39;s just a walk event occurring and I wonder what Rotten Tomatoes will say about this movie versus the other woke movies.
@Rajeev_kumar991,2022-10-19T22:07:04Z,2022-10-19T22:07:04Z,1,1 corinthians 11 : 14
@carlosmelendez52,2022-10-19T21:54:34Z,2022-10-19T21:54:34Z,0,"A copycat of Marvel movies. Those scenes recall us iron man, hulk, etc. Nothing new."
@restyclips7572,2022-10-19T20:19:59Z,2022-10-19T20:19:59Z,0,We need Black Adam solo movie
@starlonga,2022-10-19T18:44:01Z,2022-10-19T18:44:01Z,0,this is so damn stupid
@terrainbits,2022-10-19T18:38:57Z,2022-10-19T18:38:57Z,0,"Time Warner, cancel culture at its finest. Can&#39;t handle a different perspective so you resort to deleting comments. <br><br>How&#39;s this, this new movie will be the best ever! Yes, I can&#39;t wait to watch another superhero movie - yay!"
@goemon9378,2022-10-19T18:19:16Z,2022-10-19T18:19:16Z,0,"They should have got an Egyptian guy. Get some fresh faces out there, like with Shazam.  Give others a chance since the character itself is from Egypt.  Rock fans gonna hate this comment."
@beamerz9398,2022-10-19T17:42:13Z,2022-10-19T17:42:13Z,1,😂😂😂
@ribbs67,2022-10-19T17:28:43Z,2022-10-19T17:28:43Z,0,I&#39;m going to go ahead and say it was because he decided to become political and lost half the country. I know I&#39;ll never watch another movie of his. I used to love the guy. Sucks... That he can support someone that is ruining the country he lives in. It&#39;s just my 2 ¢
@maxpower2511,2022-10-19T15:31:46Z,2022-10-19T15:31:46Z,0,Wasn&#39;t black Adam Egyptian?
@march4ththebatmanmovie8,2022-10-19T13:44:17Z,2022-10-19T13:44:17Z,0,WOWWWW
@jaygoodman384,2022-10-19T11:09:30Z,2022-10-19T11:09:30Z,0,Rotten tomatoes review was accurate😒
@Vinny-vr1ec,2022-10-19T09:48:26Z,2022-10-19T09:48:26Z,1,I wouldn&#39;t be surprised if he tried rapping in this trashy movie too 🤣
@grigogrg,2022-10-19T09:41:39Z,2022-10-19T09:42:10Z,1,They&#39;ve used the romanian Song from Supcarpati &amp; Surorile Osianu lalalala 🎸🎵🎶🔊<br>&quot;Argatu&#39; -O sesiune pe folcloru romanesc si aroman&quot;
@darealbigguccie1301,2022-10-19T05:28:40Z,2022-10-19T05:28:40Z,0,Sooo nobody gonna talk about how the movie black Adam looks wayyy better than Shazam 😂😂😂
@bryanlopez3839,2022-10-19T04:19:21Z,2022-10-19T04:19:21Z,1,Why this dc movies look like parodies? Of marvel movies?😫😫 I’m still gonna watch it though js
@stefjames95,2022-10-19T03:41:59Z,2022-10-19T03:41:59Z,0,"Apparently this is getting 5/10 from ratings. Why doesn’t DC just make and call it an R rated universe like DC Dark or something (with The Pattinson universe) , AND a fun universe (birds of prey, Suicide squad, peacemaker) and a universe suitable for kids (super pets, Shazam!) <br><br>Right now it’s a giant mess and it is falling back on the quality of movies. Black Adam apparently was R and cut graphic scenes to get a PG rating. <br><br>DC need to sort out their universes and their direction. It’s really pissing off fans."
@rnanaibova3423,2022-10-19T03:26:55Z,2022-10-19T03:26:55Z,2,Shazam Vs BlackMan
@Lihito999,2022-10-19T01:55:20Z,2022-10-19T01:55:20Z,2,at the end of this movie..... superman shows up...... next movie will be them both going heads up. yw
@diverseratman,2022-10-19T01:39:59Z,2022-10-19T01:39:59Z,0,"Here we go yet again, another garbage superhero movie - will it ever end."
@claudesledge9102,2022-10-19T01:25:40Z,2022-10-19T01:32:50Z,0,"Warner Bros. Picture...I forsee a problem regarding height of the actors playing &#39;Black Adam&#39; and &#39;Superman&#39;. Dwayne &quot;The Rock&quot; Johnson is a big man,and the casting for &#39;Superman&#39; needs to be, as well. If Henry Cavill is chosen, then he[ Cavill ] needs to be &quot;buffed-up&quot;. According to the comics, &#39;Superman&#39; is the same height as &#39;Black Adam&#39;. Now, I tolerated when &#39;Warner Bros.&#39; made &#39;Batman&#39; taller, but enough is enough. Also,the FALSE NOTION that &#39;Batman&#39; can beat &#39;Superman&#39; in a fight is foolish in thought. Oh...and Dwayne Johnson can play &#39;Black Adam&#39; considering &#39;Black Adam&#39;s&#39; history of Egyptian Gods. Arabs nor Persians were not of Egypt. The Hieroglyphs weren&#39;t /aren&#39;t Arabic nor Arabian customs."
@slimjim8682,2022-10-19T01:14:22Z,2022-10-19T01:14:22Z,0,The rock is low-key to old for this movie
@rajeslama350,2022-10-18T23:00:55Z,2022-10-18T23:00:55Z,0,Best of luck
@tedtosterone2262,2022-10-18T22:58:06Z,2022-10-18T22:58:06Z,1,"Not sure about the historical background of Hawkman? I used to watch the justice league animated cartoon back in the 90s or 2000s and Hawkman was with the justice league  or Hawkgirl, they both live thousands of years supposedly dies and revives every generation again so I suppose he or she has gone from society to the League? I&#39;m having brainfart 🤯"
@loredanaszilagy7545,2022-10-18T20:01:33Z,2022-10-18T20:01:33Z,0,Colonna sonora made Romania 😍😍😍😍😍😍
@user-qi6yk2de9e,2022-10-18T17:15:47Z,2022-10-18T17:15:47Z,0,I will see this movie in cinema
@sukunaxgaming6590,2022-10-18T15:35:21Z,2022-10-18T15:35:21Z,0,Can&#39;t wait to see this bad a*s
@codypiccillo4427,2022-10-18T15:22:18Z,2022-10-18T15:22:18Z,1,Fun fact: big muscles can’t compensate for horrific acting.
@TharsanJeyachandran,2022-10-18T14:48:07Z,2022-10-18T14:48:07Z,0,all black everything you know im a fresh coat
@mdmehedimdmehedi8365,2022-10-18T14:33:05Z,2022-10-18T14:33:05Z,0,Naked movi
@caplejonesgozon6841,2022-10-18T13:51:12Z,2022-10-18T13:51:12Z,0,"I will watch it, if i can afford."
@Bam1761,2022-10-18T09:39:25Z,2022-10-18T09:39:25Z,0,😂🤭🤣👌🏼👌🏼👍🏼👏👏👏🍻
@roido6614,2022-10-18T09:30:59Z,2022-10-18T09:30:59Z,0,That Trap voice in movie trailers is getting Old!
@dulcevertigofey,2022-10-18T06:56:08Z,2022-10-18T06:56:08Z,6,Can’t go wrong with the Rock. It’s a hit guaranteed.
@Drewzaah,2022-10-18T00:12:37Z,2022-10-18T00:12:37Z,0,Shouldn’t it be half black Adam?
@progabeplayz5697,2022-10-18T00:04:05Z,2022-10-18T00:04:05Z,0,I’m Hyped for this
@kevonmorris,2022-10-17T23:45:41Z,2022-10-17T23:45:41Z,0,"Can someone tell me what type of material that car window is made out of it, for it to not even crack neither when the explosion went off so close to it nor when black adam smacked his big super powered heavy arm against it. It&#39;s those tiny overlooked details in a movie that you can use, to sometimes to determine, just how much thought was placed in a project."
@DMRCapitalHill,2022-10-17T20:46:40Z,2022-10-17T20:46:40Z,0,So many NPCs in the comments. He doesn’t even look like black Adam
@luisgalaxystone1838,2022-10-17T19:43:38Z,2022-10-17T19:43:38Z,0,dwayne johnson already looks like steven seagal you&#39;re always the same character in every movie
@sanchaelchong,2022-10-17T15:00:56Z,2022-10-17T15:00:56Z,1,black adam is the best bro more better than other movies
@jamesm2078,2022-10-17T13:16:15Z,2022-10-17T13:16:15Z,0,"Imagine Black Adam fights Superman, but then team up, because they both have fathers named Jonathan"
@robertfindley921,2022-10-17T09:22:12Z,2022-10-17T09:22:12Z,1,"This movie appears to be the epitome of the loud, obnoxious, violent, macho US culture.  It&#39;s the next step in an arms race of arrogant self entitlement and non-sustainability.  Can&#39;t we teach our kids to be quiet, respectful, studious and prudent instead?"
@drazugo4992,2022-10-17T08:39:13Z,2022-10-17T08:40:33Z,3,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=40"">0:40</a> It should be &quot;now everyone kneel before me&quot;"
@paulfuentez5807,2022-10-17T02:58:52Z,2022-10-17T02:58:52Z,0,We need superman
@paulfuentez5807,2022-10-17T02:57:55Z,2022-10-17T02:57:55Z,0,Black Adam is the dark side of the hero don&#39;t you forget that we need superman Paul Anthony fuentez ca
@ManicMoreEst-oe4ox,2022-10-17T02:11:41Z,2022-10-17T02:11:41Z,0,Seen in:<br>Jurassic World: Dominion <br>Elvis <br>Thor: Love &amp; Thunder <br>Bullet Train <br>Dragon Ball Super: Super Hero <br>Beast <br>Breaking
@AdamGNordin,2022-10-17T01:56:34Z,2022-10-17T01:56:34Z,0,"Destroy it, and you have saved them all."
@JYDemir,2022-10-17T00:18:40Z,2022-10-17T00:18:40Z,0,Why’s he called black Adam
@lionheartroar3104,2022-10-16T23:23:52Z,2022-10-16T23:23:52Z,0,Hard pass...meh
@Sbeve_Boner4966,2022-10-16T23:22:08Z,2022-10-16T23:22:08Z,0,I love the Part when the Rock says it&#39;s Black adam time and sents a guy flying.
@incognitoaudio6424,2022-10-16T21:27:25Z,2022-10-16T21:27:25Z,0,Epic.
@thereisnoplan5085,2022-10-16T20:40:25Z,2022-10-16T20:40:25Z,0,Looks really BAD. as in not good
@muhammetfurkanozer1852,2022-10-16T17:15:54Z,2022-10-16T17:15:54Z,0,bir rokete uçuyor black adam süpermen atom bombası yedi bir şey olmadı amk
@penny6679,2022-10-16T14:50:40Z,2022-10-16T14:50:40Z,2,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=53"">0:53</a> <b>Roblox walk</b>"
@streetjustices1706,2022-10-16T14:48:11Z,2022-10-16T14:48:11Z,15,This movie is going to be epic I just hope black Adam is here for a long time and goes  from bad to good to save the world.
@karenCamara13,2022-10-16T14:34:46Z,2022-10-16T14:35:14Z,0,"At the end his just a bad guy, who will be brought down or will have to have a change of heart to protect humanity, or banishment or death awaits for him!!!"
@davidolson8559,2022-10-16T14:04:52Z,2022-10-16T14:04:52Z,0,Don’t ever say Dwayne Johnson’s acting is good. The show is garbage.
@theaayushkumarupadhyay3267,2022-10-16T09:48:58Z,2022-10-16T09:48:58Z,0,Love
@V-L-N-11,2022-10-16T05:27:43Z,2022-10-16T05:27:43Z,0,(Why you choose this NAME..? black &quot;ADAM&quot;)  what it means..?
@harshavreddy,2022-10-16T03:38:38Z,2022-10-16T03:38:38Z,0,"Not trying to be salty, but this just looks like every other superhero movie. There is no innovation anymore. Just ctrl + C and ctrl + V ☹️☹️"
@IblewuponyourfaceIII,2022-10-16T02:18:20Z,2022-10-16T02:18:20Z,0,Movie looks like trash
@moviesmail8447,2022-10-15T19:50:00Z,2022-10-15T19:50:00Z,1,Setting the stage for SUPERMAN&#39;S RETURN.
@muhammadafaq1203,2022-10-15T16:10:16Z,2022-10-15T16:10:16Z,0,So basically he&#39;s Black Shazam
@animeteach1570,2022-10-15T15:48:21Z,2022-10-15T15:48:21Z,1,All I know is I’ve been waiting for this movie for about four years
@alinakupsrr4870,2022-10-15T15:29:13Z,2022-10-15T15:29:13Z,1,Black Anak Razie🙀
@devanshjindal7389,2022-10-15T14:20:55Z,2022-10-15T14:20:55Z,2,Do I need to watch previous DC movies to watch black Adam?
@benjaminwilson869,2022-10-15T12:29:53Z,2022-10-15T12:29:53Z,1,"DC better take advantage of all the sub-mediocre content Marvel has put out lately. This is the best chance they’ll ever get, and this trailer gives me a little hope!"
@RajSingh-vj3gj,2022-10-15T11:47:24Z,2022-10-15T11:47:24Z,0,Diwali is going to be The rock🎉
@kristalizing8208,2022-10-15T09:08:39Z,2022-10-15T09:08:39Z,0,I used to be a slave but now im a god
@roihalasson4519,2022-10-15T08:57:36Z,2022-10-15T08:57:36Z,0,will be better if the main character is a younger man..
@Karmaman777,2022-10-15T06:55:07Z,2022-10-15T06:55:07Z,0,KILL CRIMINALS. In fiction and in real life
@withereddimension8759,2022-10-15T06:38:34Z,2022-10-15T06:38:34Z,0,Me watching the premier before the official release
@123LORDOFHELL,2022-10-15T02:51:41Z,2022-10-15T02:51:41Z,14,Really hoping this movie succeeds. DC needs it.
@RealWolfmanDan,2022-10-15T01:46:26Z,2022-10-15T01:46:26Z,1,Looks Pretty sweet.
